order_id,shipping_date,delivery_date,courier_name,shipping_status
2782,2024-11-21,2024-11-24,XpressBees,Delivered
2783,2024-08-16,2024-08-20,Ecom Express,Delivered
2784,2025-01-27,2025-02-03,Ecom Express,Delivered
2785,2024-09-20,2024-09-23,Blue Dart,Delivered
2786,2025-04-23,,Delhivery,In Transit
2787,2025-04-06,2025-04-09,Blue Dart,Delivered
2788,2024-10-20,2024-10-26,DTDC,Delivered
2789,2023-10-28,2023-11-01,DTDC,Delivered
2790,2023-12-07,2023-12-13,DTDC,Delivered
2791,2023-04-10,2023-04-15,Blue Dart,Delivered
2792,2023-02-04,,Ekart,In Transit
2793,2024-08-29,2024-09-02,Ecom Express,Delivered
2794,,,Delhivery,Pending
2795,2023-01-16,2023-01-23,XpressBees,Delivered
2796,2024-05-31,2024-06-07,Blue Dart,Delivered
2797,2023-03-20,2023-03-22,Blue Dart,Delivered
2798,,,Ekart,Pending
2799,2023-02-20,2023-02-22,XpressBees,Delivered
2800,2024-11-29,2024-12-03,Ekart,Delivered
2801,2023-01-25,2023-02-01,Ekart,Delivered
2802,2024-07-02,2024-07-06,Ekart,Delivered
2803,2023-07-04,2023-07-07,DTDC,Delivered
2804,2023-03-20,,Ekart,In Transit
2805,2025-02-03,2025-02-10,XpressBees,Delivered
2806,,,DTDC,Pending
2807,2024-12-04,2024-12-07,Blue Dart,Delivered
2808,2023-09-20,2023-09-26,Blue Dart,Delivered
2809,2024-08-14,2024-08-18,Ekart,Delivered
2810,2023-12-01,2023-12-08,DTDC,Delivered
2811,2023-11-26,2023-12-01,Blue Dart,Delivered
2812,2024-05-03,2024-05-08,Delhivery,Delivered
2813,2024-11-14,2024-11-21,Delhivery,Delivered
2814,2024-11-15,2024-11-18,DTDC,Delivered
2815,2023-01-08,,Delhivery,In Transit
2816,2024-07-03,2024-07-06,Delhivery,Delivered
2817,2023-01-28,2023-02-04,Blue Dart,Delivered
2818,2024-05-13,2024-05-16,DTDC,Delivered
2819,2023-09-03,,Blue Dart,In Transit
2820,2024-04-13,2024-04-19,DTDC,Delivered
2821,2023-02-17,2023-02-23,DTDC,Delivered
2822,2024-04-30,2024-05-06,DTDC,Delivered
2823,2024-12-30,2025-01-06,DTDC,Delivered
2824,2024-08-11,2024-08-15,Delhivery,Delivered
2825,2024-09-24,,Ekart,In Transit
2826,2024-05-02,2024-05-07,Delhivery,Delivered
2827,2024-03-07,,Ekart,In Transit
2828,2024-03-17,,XpressBees,In Transit
2829,2024-09-25,2024-10-01,XpressBees,Delivered
2830,2023-04-17,2023-04-22,Ekart,Delivered
2831,2025-02-20,2025-02-24,XpressBees,Delivered
2832,2023-04-02,2023-04-08,DTDC,Delivered
2833,2025-04-09,2025-04-12,Blue Dart,Delivered
2834,,,Delhivery,Pending
2835,,,Delhivery,Pending
2836,2024-08-25,2024-08-27,Ekart,Delivered
2837,2023-08-30,,Ekart,In Transit
2838,2023-11-30,2023-12-02,XpressBees,Delivered
2839,2024-01-14,,Blue Dart,In Transit
2840,,,Ecom Express,Pending
2841,2024-07-21,2024-07-27,Blue Dart,Delivered
2842,2024-03-15,,Delhivery,In Transit
2843,2024-09-16,2024-09-20,DTDC,Delivered
2844,2023-05-28,2023-06-01,Ekart,Delivered
2845,2023-05-18,2023-05-23,Delhivery,Delivered
2846,2023-09-17,,XpressBees,In Transit
2847,2023-02-18,,XpressBees,In Transit
2848,2024-12-01,,DTDC,In Transit
2849,2024-10-18,2024-10-21,Delhivery,Delivered
2850,,,Blue Dart,Pending
2851,2024-10-22,2024-10-28,XpressBees,Delivered
2852,2024-07-14,,DTDC,In Transit
2853,2023-09-26,2023-10-01,DTDC,Delivered
2854,2023-07-02,2023-07-04,DTDC,Delivered
2855,2023-05-09,,Blue Dart,In Transit
2856,2024-12-21,,DTDC,In Transit
2857,2024-07-05,2024-07-11,Ecom Express,Delivered
2858,2025-01-24,,Blue Dart,In Transit
2859,2023-07-25,,Ekart,In Transit
2860,2024-03-17,,Ekart,In Transit
2861,2023-11-26,2023-11-28,Blue Dart,Delivered
2862,2023-01-22,2023-01-27,Delhivery,Delivered
2863,2025-02-14,2025-02-18,Ekart,Delivered
2864,2023-12-03,2023-12-09,XpressBees,Delivered
2865,2023-04-21,2023-04-24,XpressBees,Delivered
2866,2023-05-06,2023-05-13,DTDC,Delivered
2867,2023-02-23,2023-03-02,Ecom Express,Delivered
2868,2025-05-29,2025-06-01,Blue Dart,Delivered
2869,2023-08-23,2023-08-30,Ekart,Delivered
2870,,,Blue Dart,Pending
2871,2023-11-29,2023-12-06,Ekart,Delivered
2872,2023-04-16,2023-04-20,Ekart,Delivered
2873,2025-01-04,2025-01-09,Ecom Express,Delivered
2874,2023-08-18,,Blue Dart,In Transit
2875,2024-06-02,2024-06-09,DTDC,Delivered
2876,2024-04-03,2024-04-09,DTDC,Delivered
2877,2024-04-09,2024-04-12,Delhivery,Delivered
2878,2023-11-13,2023-11-18,Delhivery,Delivered
2879,2025-05-26,2025-05-28,Delhivery,Delivered
2880,2023-12-03,2023-12-10,Ekart,Delivered
2881,2025-06-03,2025-06-09,Ecom Express,Delivered
2882,2023-04-25,2023-04-30,XpressBees,Delivered
2883,2024-09-24,2024-09-30,XpressBees,Delivered
2884,2023-03-27,2023-03-31,Ekart,Delivered
2885,2024-07-22,2024-07-27,Blue Dart,Delivered
2886,2024-11-07,,Ecom Express,In Transit
2887,2023-04-19,2023-04-22,DTDC,Delivered
2888,2023-08-24,2023-08-30,Ekart,Delivered
2889,2024-08-11,,XpressBees,In Transit
2890,2023-06-04,,Ekart,In Transit
2891,2023-12-16,2023-12-18,DTDC,Delivered
2892,2023-07-20,2023-07-26,Delhivery,Delivered
2893,,,Blue Dart,Pending
2894,2024-05-19,,Delhivery,In Transit
2895,2023-12-06,2023-12-09,Ekart,Delivered
2896,2024-07-14,2024-07-18,Blue Dart,Delivered
2897,2023-01-22,2023-01-24,Blue Dart,Delivered
2898,2024-02-27,2024-03-04,Blue Dart,Delivered
2899,,,XpressBees,Pending
2900,2025-05-31,2025-06-07,Ekart,Delivered
2901,2023-09-22,2023-09-29,Blue Dart,Delivered
2902,2023-03-15,2023-03-18,XpressBees,Delivered
2903,,,Delhivery,Pending
2904,2024-07-07,2024-07-10,Ecom Express,Delivered
2905,2024-05-17,,Delhivery,In Transit
2906,2025-04-14,,DTDC,In Transit
2907,2025-04-09,2025-04-16,XpressBees,Delivered
2908,2025-02-24,2025-03-02,Blue Dart,Delivered
2909,2024-08-14,2024-08-20,Ecom Express,Delivered
2910,2023-08-21,2023-08-23,Delhivery,Delivered
2911,2024-01-28,2024-02-01,Ecom Express,Delivered
2912,2023-08-02,2023-08-04,XpressBees,Delivered
2913,2023-12-16,,DTDC,In Transit
2914,,,Ecom Express,Pending
2915,2024-08-04,,Ekart,In Transit
2916,2024-07-14,,Ecom Express,In Transit
2917,,,Blue Dart,Pending
2918,,,Ecom Express,Pending
2919,2023-02-09,2023-02-11,DTDC,Delivered
2920,2024-05-24,2024-05-27,DTDC,Delivered
2921,2024-10-28,2024-10-31,DTDC,Delivered
2922,2023-07-17,,Ekart,In Transit
2923,,,Ecom Express,Pending
2924,2023-11-22,,Ekart,In Transit
2925,2025-05-03,2025-05-10,XpressBees,Delivered
2926,2024-09-06,2024-09-10,Delhivery,Delivered
2927,2024-09-09,2024-09-15,DTDC,Delivered
2928,2024-01-27,2024-02-01,XpressBees,Delivered
2929,2024-06-25,2024-06-28,DTDC,Delivered
2930,2023-05-28,,XpressBees,In Transit
2931,2024-05-27,,Blue Dart,In Transit
2932,2023-11-23,2023-11-30,Delhivery,Delivered
2933,2023-08-12,2023-08-17,DTDC,Delivered
2934,2024-10-05,2024-10-08,XpressBees,Delivered
2935,2023-08-13,2023-08-20,XpressBees,Delivered
2936,2023-12-18,,Ecom Express,In Transit
2937,,,Delhivery,Pending
2938,2024-03-04,2024-03-09,Ekart,Delivered
2939,2023-06-28,2023-07-03,Blue Dart,Delivered
2940,2025-06-05,,XpressBees,In Transit
2941,2024-12-20,2024-12-22,Ecom Express,Delivered
2942,2025-03-08,,Blue Dart,In Transit
2943,2023-05-05,2023-05-07,XpressBees,Delivered
2944,2023-05-26,2023-05-29,Ekart,Delivered
2945,2024-05-14,,Delhivery,In Transit
2946,2024-12-20,2024-12-23,XpressBees,Delivered
2947,2024-07-20,,DTDC,In Transit
2948,2025-02-03,2025-02-09,Blue Dart,Delivered
2949,2023-02-06,2023-02-11,Ekart,Delivered
2950,2023-05-02,,Blue Dart,In Transit
2951,2023-07-05,2023-07-12,Blue Dart,Delivered
2952,2025-01-19,2025-01-25,DTDC,Delivered
2953,2024-04-17,,XpressBees,In Transit
2954,2025-01-23,,DTDC,In Transit
2955,2023-10-08,,Delhivery,In Transit
2956,2023-01-03,2023-01-05,Delhivery,Delivered
2957,2023-07-07,2023-07-12,Ekart,Delivered
2958,2023-06-24,,Blue Dart,In Transit
2959,2024-05-03,2024-05-05,Delhivery,Delivered
2960,2025-04-29,2025-05-03,DTDC,Delivered
2961,,,Blue Dart,Pending
2962,2023-12-29,2024-01-02,XpressBees,Delivered
2963,2023-04-08,2023-04-10,Blue Dart,Delivered
2964,2023-11-05,2023-11-11,Delhivery,Delivered
2965,2023-06-02,2023-06-08,Ecom Express,Delivered
2966,,,DTDC,Pending
2967,2023-06-27,2023-07-03,XpressBees,Delivered
2968,,,DTDC,Pending
2969,2024-01-19,,Blue Dart,In Transit
2970,2023-09-06,2023-09-11,Ekart,Delivered
2971,2025-06-04,2025-06-07,DTDC,Delivered
2972,2023-01-18,,Delhivery,In Transit
2973,,,XpressBees,Pending
2974,2023-11-14,,DTDC,In Transit
2975,2023-08-25,2023-08-29,XpressBees,Delivered
2976,2024-01-08,2024-01-15,XpressBees,Delivered
2977,2024-02-03,2024-02-09,Blue Dart,Delivered
2978,2023-08-12,2023-08-15,Ecom Express,Delivered
2979,,,DTDC,Pending
2980,2025-03-12,2025-03-14,XpressBees,Delivered
2981,2023-05-08,2023-05-13,Blue Dart,Delivered
2982,2025-06-18,2025-06-20,XpressBees,Delivered
2983,2023-03-06,,Delhivery,In Transit
2984,2024-11-16,,Blue Dart,In Transit
2985,,,Blue Dart,Pending
2986,2023-12-22,2023-12-27,Ekart,Delivered
2987,,,Ecom Express,Pending
2988,2023-04-05,2023-04-09,DTDC,Delivered
2989,2024-07-14,2024-07-21,Blue Dart,Delivered
2990,2024-06-03,2024-06-06,XpressBees,Delivered
2991,2024-11-09,2024-11-13,Ecom Express,Delivered
2992,2023-07-15,2023-07-19,DTDC,Delivered
2993,2023-09-16,2023-09-21,Ekart,Delivered
2994,2023-02-21,2023-02-26,XpressBees,Delivered
2995,2024-04-02,2024-04-09,DTDC,Delivered
2996,2024-10-05,2024-10-08,DTDC,Delivered
2997,2024-12-20,2024-12-23,Delhivery,Delivered
2998,2023-07-15,2023-07-19,XpressBees,Delivered
2999,,,DTDC,Pending
3000,2025-02-08,2025-02-12,DTDC,Delivered
